0.0	0.834809753449
0.1	0.944332828805
0.2	0.622505696783
0.3	0.652468080595
0.4	0.0620033969867
0.5	0.446899101532
0.6	0.379974504103
0.7	0.503228772545
0.8	0.652923556795
0.9	0.896305171916
0.0	1.16834519074
0.1	0.916906787179
0.0	0.792275054801
0.0	0.959161047744
0.1	0.783798694925
0.2	0.862503121768
0.3	0.563743518894
0.0	1.30009581212
0.1	0.879301047359
0.2	1.28562198302
0.3	0.766604066267
0.4	0.7095133633
0.5	0.855728850414
0.6	0.775491928141
0.7	0.664886555791
0.0	1.21274860075
0.1	0.896742041119
0.2	0.875900064157
0.3	0.509833987036
0.0	1.59247909335
0.1	0.621414598283
0.2	0.46249934746
0.3	0.178949430549
0.4	0.275440192255
0.5	0.435806876407
0.6	1.11987390827
0.7	0.550878414572
0.8	0.720317290495
0.9	1.16306109224
0.0	2.01479156817
0.1	0.513199371736
0.2	0.25382355515
0.3	0.108122641801
0.4	0.0818962765054
0.5	0.363875770263
0.6	0.517985261995
0.7	0.422217036912
0.8	0.999294044905
0.9	0.600119829013
0.0	0.89550398832
